battleNum,battleDetail,beginDate,endDate,unknownDay,latitude,longitude,shrtNm,desc,type,killed,usCasTot,csCasTot
2473,,1861-10-29,1861-10-29,FALSE,0.218511886,-0.509128975,,"Skirmishes at and near Woodbury, Ky.",Skirmish,0,0,0
2474,VA089,1865-04-02,1865-04-02,FALSE,0.325541294,-0.678288356,Fall of Petersburg,Fall of Petersburg,Battle,7739,3491,4248
2475,VA009,1862-04-16,1862-04-16,FALSE,0.267944595,-0.551539453,,Battle of Dam No. 1,Battle,310,165,145
2476,,1863-05-15,1863-05-15,TRUE,0.350866947,-0.854334339,,"Affair near Patterson, Mo.",Skirmish,0,0,0
2477,,1863-04-20,1863-04-20,FALSE,0.284224002,-0.692063836,,"Skirmish at Patterson, Mo.",Skirmish,0,0,0
2478,,1864-09-22,1864-09-22,FALSE,0.319804548,-0.77869976,,"Affair at Patterson, Mo.",Skirmish,0,0,0
2479,,1861-11-20,1861-11-20,FALSE,0.331523693,-0.768964094,,"Skirmish at Brownsville, Ky.",Skirmish,0,0,0
2480,VA090,1865-04-02,1865-04-02,FALSE,0.068477337,-0.142783457,,Battle of Sutherland's Station,Battle,966,366,600
2481,,1863-09-11,1863-09-11,FALSE,0.013675125,-0.03204693,,"Skirmish near Greenville, Ky.",Skirmish,0,0,0
2482,,1863-12-03,1863-12-03,FALSE,0.227738096,-0.533692148,,"Skirmish at Greenville, Ky.",Skirmish,0,0,0
2483,,1864-10-27,1864-10-27,FALSE,0.118766215,-0.247034174,,Skirmish in front of Fort Sedgwick.,Skirmish,0,0,0
2484,,1863-01-08,1863-01-08,FALSE,0.070901795,-0.177806508,,Engagement at Springfield. Mo.,Battle,427,165,262
2485,,1863-12-16,1863-12-16,FALSE,0.201080292,-0.504161344,,Skirmish near Springfield Mo.,Skirmish,0,0,0
2486,,1861-10-25,1861-10-25,FALSE,0.158879901,-0.398325015,,"Action at Springfield, Mo.",Skirmish,0,0,0
2487,,1862-02-12,1862-02-12,FALSE,0.31082532,-0.77926471,,"Skirmish at Springfield, Mo.",Skirmish,0,0,0
2488,,1864-10-27,1864-10-27,FALSE,0.217523424,-0.452208573,,Skirmish in front of Fort Morton,Skirmish,0,0,0
2489,,1864-11-05,1864-11-05,FALSE,0.172741145,-0.359110873,,Skirmish in front of Fort Morton.,Skirmish,0,0,0
2490,VA070,1864-07-30,1864-07-30,FALSE,0.260156315,-0.540873437,The Crater,Battle of the Crater,Battle,5289,3798,1491
2491,,1864-11-24,1864-11-24,FALSE,0.039105426,-0.081204058,,Skirmish near Prince George Court-House.,Skirmish,0,0,0
2492,,1865-01-01,1865-01-31,FALSE,0.0216122,-0.044925905,,Petersburg Trenches,Seige,401,401,0
2493,,1864-10-01,1864-10-31,FALSE,0.166083686,-0.345242962,,Petersburg Trenches,Seige,1312,1312,0
2494,,1864-11-01,1864-11-30,FALSE,0.113947991,-0.236866984,,Petersburg Trenches,Seige,423,423,0
2495,,1864-12-01,1864-12-31,FALSE,0.265432842,-0.551762924,,Petersburg Trenches,Seige,613,613,0
2496,,1865-02-01,1865-02-28,FALSE,0.230656633,-0.479472614,,Petersburg Trenches,Seige,372,372,0
2497,,1865-03-01,1865-03-31,FALSE,0.020207561,-0.042006042,,Petersburg Trenches,Seige,428,428,0
2498,,1864-06-20,1864-06-30,FALSE,0.14330344,-0.297889005,,Petersburg Trenches,Seige,769,769,0
2499,,1864-07-01,1864-07-31,FALSE,0.093993413,-0.195386826,Petersburg Trenches,Petersburg Trenches,Seige,2081,2081,0
2500,,1864-08-01,1864-08-31,FALSE,0.079791066,-0.165863996,,Petersburg Trenches,Seige,1077,1077,0
2501,,1864-09-01,1864-09-30,FALSE,0.181427153,-0.37713787,,Petersburg Trenches,Seige,802,802,0
2502,VA009,1862-04-05,1862-05-04,FALSE,0.052616577,-0.108142401,,Siege of Yorktown.,Siege,0,0,0
2503,,1864-11-05,1864-11-05,FALSE,0.135199564,-0.281004005,,Skirmish in front of Fort Haskell,Skirmish,0,0,0
2504,,1861-10-31,1861-10-31,FALSE,0.286803027,-0.667855442,,"Skirmish near Morgantown, Ky.",Skirmish,0,0,0
2505,,1862-04-05,1862-04-05,FALSE,0.030762665,-0.063272972,,Skirmish near Junction of the Warwick and Yorktown Roads.,Skirmish,0,0,0
2506,,1864-05-11,1864-05-11,FALSE,0.273448429,-0.590641575,,Skirmish at Blacksburg.,Skirmish,0,0,0
2507,,1865-04-07,1865-04-07,FALSE,0.276463526,-0.582507424,,Skirmish at Prince Edward Court-House.,Skirmish,0,0,0
2508,VA084,1865-03-25,1865-03-25,FALSE,0.062174346,-0.129204145,Ft. Stedman,Assault on Fort Stedman,Battle,3725,1044,2681
2509,,1864-06-24,1864-06-24,FALSE,0.100811683,-0.209498582,,Action at Hare's Hill.,Skirmish,0,0,0
2510,KY002,1861-10-21,1861-10-21,FALSE,0.137098452,-0.310031278,,Action at Camp Wildcat,Skirmish,78,25,53
2511,,1862-08-03,1862-08-03,FALSE,0.165826861,-0.34373324,,"Skirmish at Sycamore Church, VA",Skirmish,0,0,0
2512,,1864-08-09,1864-08-09,FALSE,0.317261737,-0.657634138,,Affair near Sycamore Church.,Skirmish,0,0,0
2513,,1864-09-03,1864-09-03,FALSE,0.338040973,-0.700706256,,Affair near Sycamore Church.,Skirmish,0,0,0
2514,,1861-05-09,1861-05-09,FALSE,0.355563851,-0.730338107,,"Exchange of shots between the United States steamer Yankee and the batteries at Gloucester Point, Va.",Skirmish,0,0,0
2515,KY004,1861-12-17,1861-12-17,FALSE,0.019519717,-0.045019366,,Battle of Rowlett's Station,Skirmish,123,32,91
2516,VA063,1864-06-15,1864-06-18,FALSE,0.182821299,-0.379733281,Petersburg,Assaults on the Petersburg lines,Battle,16086,11386,4700
2517,,1863-07-04,1863-07-04,FALSE,0.032216206,-0.0738392,,"Engagement at Green River Bridge, or Tebb's Bend, Ky.",Battle,0,0,0
2518,,1865-04-02,1865-04-02,FALSE,0.100847815,-0.210165864,,Action at Scott's Cross-Roads.,Skirmish,0,0,0
2519,,1862-11-16,1862-11-16,FALSE,0.103970011,-0.213546685,,"Skirmish at Gloucester Point, Va.",Skirmish,0,0,0
2520,VA124,1865-04-03,1865-04-03,FALSE,0.214233062,-0.446990641,,Action at Namozine Church,Skirmish,369,19,350
2521,,1863-01-11,1863-01-11,FALSE,0.01143061,-0.028387274,,"Engagement at Hartsville, Mo.",Battle,402,73,329
2522,,1863-05-23,1863-05-23,FALSE,0.227359123,-0.564632803,,"Skirmish at Hartville, Mo.",Skirmish,0,0,0
2523,,1864-08-11,1864-08-11,FALSE,0.235588004,-0.585068737,,"Skirmish at Hartville, Mo.",Skirmish,0,0,0
2524,,1862-05-04,1862-05-04,FALSE,0.17119351,-0.352149891,,Skirmishes near Williamsburg.,Skirmish,0,0,0
2525,KY008,1862-09-14,1862-09-17,FALSE,0.313771002,-0.723356219,Munfordville,Siege of Munfordville and Woodsonville,Siege,4862,4148,714
2526,VA010,1862-05-05,1862-05-05,FALSE,0.043020198,-0.088530932,Williamsburg,Battle of Williamsburg,Battle,3842,2239,1603
2527,,1864-05-21,1864-05-21,FALSE,0.040404554,-0.083571812,,Skirmish at Fort Powhatan.,Skirmish,0,0,0
2528,,1865-01-25,1865-01-25,FALSE,0.03296456,-0.068183106,,Skirmish near Powhatan.,Skirmish,0,0,0
2529,,1863-04-11,1863-04-11,FALSE,0.001725108,-0.00354928,,"Skirmish at Williamsburg, Va.",Skirmish,0,0,0
2530,VA092,1865-04-06,1865-04-06,FALSE,0.251361066,-0.528048656,,Engagement at Rice's Station,Battle,0,0,0
2531,,1863-03-29,1863-03-29,FALSE,0.321925183,-0.662551399,,"Skirmish at Williamsburg, Va.",Skirmish,0,0,0
2532,,1862-09-09,1862-09-09,FALSE,0.261016798,-0.537196386,,"Skirmish at Williamsburg, Va.",Skirmish,0,0,0
2533,,1865-02-11,1865-02-11,FALSE,0.301790839,-0.621113082,,"Affair at Williamsburg, Va.",Skirmish,0,0,0
2534,,1864-05-09,1864-05-09,FALSE,0.065353248,-0.135757243,,Skirmish at Brandon  Bridge.,Skirmish,0,0,0
2535,,1864-05-09,1864-05-09,FALSE,0.025018438,-0.051924,,Engagement at Fort Clifton.,Battle,0,0,0
2536,,1864-06-16,1864-06-17,FALSE,0.118883472,-0.246734245,,Actions at Fort Clifton.,Skirmish,0,0,0
2537,,1864-05-12,1864-05-13,FALSE,0.067614533,-0.145945281,,"Skirmishes Gap Mountain, WV",Skirmish,0,0,0
2538,VA050,1864-05-09,1864-05-09,FALSE,0.081329387,-0.168850885,,Battle at Swift Creek,Battle,243,243,0
2539,VA095,1865-04-06,1865-04-06,FALSE,0.136344494,-0.286395492,,Action near High Bridge,Battle,0,0,0
2540,,1865-04-04,1865-04-04,FALSE,0.050659308,-0.105798016,,"Skirmish at Tabernacle Church, or Beaver Pond Creek.",Skirmish,0,0,0
2541,,1864-10-04,1864-10-04,FALSE,0.140550523,-0.301714278,,"Skirmish at Salem, Va.",Skirmish,0,0,0
2542,,1864-06-21,1864-06-21,FALSE,0.220186073,-0.472664782,,Skirmish near Salem,Skirmish,0,0,0
2543,,1864-06-10,1864-06-10,FALSE,0.291611543,-0.629415284,,"Affair at Newport, Va.",Skirmish,0,0,0
2544,,1864-05-12,1864-05-13,FALSE,0.190741255,-0.411695466,,"Skirmishes near Newport, at Brown's Ferry, WV",Skirmish,0,0,0
2545,,1864-09-16,1864-09-17,FALSE,0.06698751,-0.138596335,,Affair at Coggins' Point  and pursuit of the Confederates.,Skirmish,0,0,0
2546,,1862-07-22,1862-07-22,FALSE,0.066180812,-0.136893157,,Affair near Westover.,Skirmish,0,0,0
2547,,1862-07-04,1862-07-04,FALSE,0.235532456,-0.487192289,,Skirmish at Westover.,Skirmish,0,0,0
2548,VA093,1865-04-06,1865-04-06,FALSE,0.131057016,-0.27484304,Sailor's Creek,Battle of Sailor's Creek,Battle,8880,1180,7700
2549,,1864-05-18,1864-05-18,FALSE,0.24691567,-0.511570016,,Skirmish at City Point.,Skirmish,0,0,0
2550,,1864-06-16,1864-06-16,FALSE,0.316312893,-0.672354848,,"Skirmish at New London, Va.",Skirmish,0,0,0
2551,,1863-04-26,1863-04-26,FALSE,0.256026357,-0.614352108,,"Action at Cape Girardeau, Mo.",Skirmish,0,0,0
2552,,1864-02-05,1864-02-05,FALSE,0.266871246,-0.640375133,,"Skirmish near Cape Girardeau, Mo.",Skirmish,0,0,0
2553,,1861-08-23,1861-08-23,FALSE,0.35132027,-0.890161479,,"Skirmish at Medoc, Mo.",Skirmish,0,0,0
2554,,1862-07-31,1862-08-01,FALSE,0.221832468,-0.458983356,,Attack on Union camps and shipping between Shirley and Harrison's Landing.,Skirmish,0,0,0
2555,,1864-06-16,1864-06-16,FALSE,0.187975054,-0.400002083,,"Skirmish on Otter Creek, near Liberty, Va.",Skirmish,0,0,0
2556,,1864-05-24,1864-05-24,FALSE,0.08933173,-0.184370037,,"Action at Wilson's Wharf, Va.",Skirmish,0,0,0
2557,,1865-04-06,1865-04-06,FALSE,0.247299043,-0.519100754,,"Skirmish at Flat Creek, near Amelia Springs.",Skirmish,0,0,0
2558,VA095,1865-04-07,1865-04-07,FALSE,0.238936555,-0.501547214,,Engagement at High Bridge,Battle,942,842,100
2559,,1864-05-16,1864-05-16,FALSE,0.194845532,-0.404193073,,Skirmish at Port Walthall Junction.,Skirmish,0,0,0
2560,,1864-06-14,1864-06-14,FALSE,0.237054713,-0.490333101,,Skirmish near Harrison's Landing.,Skirmish,0,0,0
2561,,1864-08-04,1864-08-04,FALSE,0.213030136,-0.44063974,,Action near Harrison's Landing.,Skirmish,0,0,0
2562,,1862-06-26,1862-06-26,FALSE,0.088058781,-0.182513609,,"Engagement at Point of Rocks, Appomattox River.",Skirmish,0,0,0
2563,,1862-05-19,1862-05-19,FALSE,0.341099212,-0.706312758,,"Skirmish at City Point, James River.",Skirmish,0,0,0
2564,,1864-08-03,1864-08-03,FALSE,0.115247226,-0.238105535,,Action near Wilcox's Landing.,Skirmish,0,0,0
2565,,1863-11-22,1863-11-22,FALSE,0.007419399,-0.018278049,,"Affair near Houston, Mo.",Skirmish,0,0,0
2566,,1864-06-17,1864-06-17,FALSE,0.104953672,-0.217614403,,Skirmish on the Bermuda Hundred front.,Skirmish,0,0,0
2567,,1862-08-25,1862-08-25,FALSE,0.350500534,-0.821594052,,"Skirmish at Madisonville, Ky.",Skirmish,0,0,0
2568,,1862-09-05,1862-09-05,FALSE,0.067585046,-0.158423359,,"Skirmish near Madisonville, Ky.",Skirmish,0,0,0
2569,,1863-03-15,1863-03-15,TRUE,0.214265292,-0.502250559,,"Skirmish at Madisonville, Ky.",Skirmish,0,0,0
2570,,1862-07-03,1862-07-04,FALSE,0.224508583,-0.464215167,,"Skirmishes near Herring Creek, or Harrison's Landing.",Skirmish,0,0,0
2571,,1864-07-17,1864-07-17,FALSE,0.249144714,-0.515088116,,Skirmish at Herring Creek.,Skirmish,0,0,0
2572,VA091,1865-04-05,1865-04-05,FALSE,0.184744792,-0.38651949,,Engagement at Amelia Springs.,Battle,136,136,0
2573,,1862-02-09,1862-02-09,FALSE,0.00291296,-0.007248674,,"Skirmish at Marshfield, Mo.",Skirmish,0,0,0
2574,,1862-09-20,1862-09-20,FALSE,0.371180348,-0.923583389,,"Skirmish near Marshfield, Mo.",Skirmish,0,0,0
2575,,1865-04-04,1865-04-05,FALSE,0.05121177,-0.106944884,,Skirmish at Amelia Court-House.,Skirmish,0,0,0
2576,,1865-04-07,1865-04-07,FALSE,0.021293267,-0.044692271,,Engagement at Farmville,Battle,571,571,0
2577,,1864-06-16,1864-06-16,FALSE,0.063547866,-0.131693861,,Action on the Bermuda Hundred front.,Skirmish,0,0,0
2578,VA054,1864-05-20,1864-05-20,FALSE,0.119388397,-0.24739469,,Battle of Ware Bottom Church,Battle,1498,948,550
2579,,1864-05-09,1864-05-09,FALSE,0.166457131,-0.344929755,,Skirmish at Ware Bottom Church.,Skirmish,0,0,0
2580,VA051,1864-05-10,1864-05-10,FALSE,0.031788612,-0.065904211,,Action at Chester Station,Skirmish,0,0,0
2581,VA047,1864-05-06,1864-05-07,FALSE,0.019724653,-0.040893187,,Battle at Port Walthall Junction and Chester Station,Battle,549,374,175
2582,,1862-10-16,1862-10-16,FALSE,0.072349152,-0.163357043,,"Skirmish near Mount Vernon, KY",Skirmish,0,0,0
2583,,1864-06-21,1864-06-21,FALSE,0.316123711,-0.654881214,,Action at Howlett's Bluff.,Skirmish,0,0,0
2584,,1864-06-28,1864-06-28,FALSE,0.258339405,-0.535175368,,Action at Howlett's Bluff. ,Skirmish,0,0,0
2585,VA096,1865-04-08,1865-04-08,FALSE,0.2306858,-0.486748856,,Engagement at Appomattox Station,Battle,1058,58,1000
2586,,1863-09-18,1863-09-23,FALSE,0.109731479,-0.223154583,,"Capture of schooners near Eastville, Va.",Skirmish,0,0,0
2587,,1862-06-20,1862-06-20,FALSE,0.202790768,-0.419583935,,"Affair at Gill's Bluff, James River.",Skirmish,0,0,0
2588,,1864-06-20,1864-06-20,FALSE,0.143578293,-0.306216618,,"Skirmish at Buford's Gap, Va.",Skirmish,0,0,0
2589,,1864-05-06,1864-05-06,FALSE,0.004423912,-0.009602344,,Skirmish at Princeton.,Skirmish,0,0,0
2590,,1861-09-16,1861-09-16,FALSE,0.182346907,-0.39579397,,"Skirmish at Princeton, W. Va. ",Skirmish,0,0,0
2591,,1862-05-11,1862-05-11,FALSE,0.35820379,-0.777500989,,"Skirmish at Princeton, W. Va.",Skirmish,0,0,0
2592,WV009,1862-05-15,1862-05-17,FALSE,0.046441229,-0.100803236,,"Actions at and in the vicinity of Princeton, W. Va.",Skirmish,129,113,16
2593,,1862-05-05,1862-05-05,FALSE,0.320449636,-0.695553525,,"Skirmish at Princeton, W. Va.",Skirmish,0,0,0
2594,,1863-02-21,1863-02-21,FALSE,0.30130329,-0.616061703,,"Attack on U.S. gunboats Freeborn and Dragon, at Ware's Point, Va.",Skirmish,0,0,0
2595,,1862-12-26,1862-12-26,FALSE,0.101132968,-0.232444015,,"Skirmish at Bacon Creek, near Munfordville, Ky.",Skirmish,0,0,0
2596,,1863-02-05,1863-02-05,FALSE,0.227481555,-0.467344699,,"Skirmish near Olive Branch Church, Va.",Skirmish,0,0,0
2597,,1863-02-07,1863-02-07,FALSE,0.230947518,-0.474465273,,"Skirmish at Olive Branch Church, Va.",Skirmish,0,0,0
2598,,1864-08-13,1864-08-13,FALSE,0.25829848,-0.534614727,,Action at Dutch Gap.,Skirmish,0,0,0
2599,VA012,1864-05-12,1864-05-16,FALSE,0.120864166,-0.250356313,Drewry's Bluff,Battle of Proctor's Creek,Battle,5160,4160,1000
2600,VA097,1865-04-09,1865-04-09,FALSE,0.021598069,-0.045535953,Appomattox C.H.,Engagement at Appomattox Court-House.,Battle,664,164,500
2601,,1865-04-09,1865-04-09,FALSE,0.270306187,-0.569838421,Appomattox,Surrender of the Army of Northern Virginia at Appomattox Court-House,Surrender,28231,0,28231
2602,,1864-05-07,1864-05-07,FALSE,0.238324473,-0.492665448,,Capture of U.S. gun-boat Shawsheen at Turkey Island.,Skirmish,0,0,0
2603,,1864-06-21,1864-06-21,FALSE,0.05491078,-0.117650501,,"Skirmish at Catawba Mountain, Va.",Skirmish,0,0,0
2604,,1862-07-02,1862-07-02,FALSE,0.337282102,-0.696977781,,"Affair near Haxall's Landing, VA",Skirmish,0,0,0
2605,,1863-04-27,1863-04-27,FALSE,0.288498261,-0.692017105,,"Skirmish at Jackson, Mo.",Skirmish,0,0,0
2606,,1864-09-24,1864-09-24,FALSE,0.154397324,-0.370350894,,"Skirmish at Jackson, Mo.",Skirmish,0,0,0
2607,,1861-06-24,1861-06-24,FALSE,0.244263948,-0.585913127,,"Skirmish at Jackson, Mo.",Skirmish,0,0,0
2608,,1862-04-09,1862-04-09,FALSE,0.047918543,-0.114941658,,Skirmish at Jackson Mo.,Skirmish,0,0,0
2609,,1863-04-26,1863-04-26,FALSE,0.10676065,-0.256085544,,"Skirmish near Jackson, Mo.",Skirmish,0,0,0
2610,,1863-01-19,1863-01-19,FALSE,0.262818607,-0.539988932,,"Skirmish at Burnt Ordinary, Va. ",Skirmish,0,0,0
2611,,1865-04-05,1865-04-05,FALSE,0.014153802,-0.029574381,,Skirmish at Paine's Cross-Roads.,Skirmish,0,0,0
2612,VA064,1864-06-17,1864-06-18,FALSE,0.003351851,-0.007097567,,Battle of Lynchburg,Battle,1138,938,200
2613,,1864-07-12,1864-07-12,FALSE,0.094611532,-0.195456647,,Skirmish at Turkey Creek.,Skirmish,0,0,0
2614,,1862-06-30,1862-06-30,FALSE,0.109955961,-0.227133764,,"Engagement at Turkey Bridge, or Malvern Cliff. ",Battle,0,0,0
2615,,1862-07-02,1862-07-02,FALSE,0.157957617,-0.326216001,,"Skirmish at Malvern Hill, VA",Skirmish,0,0,0
2616,,1864-06-17,1864-06-17,FALSE,0.299149333,-0.632959615,,"Skirmish at Diamond Hill, near Lynchburg, Va.",Skirmish,0,0,0
2617,,1862-02-08,1862-02-08,FALSE,0.183656103,-0.39834569,,"Skirmish at the mouth of the Blue Stone, W. Va. ",Skirmish,0,0,0
2618,,1863-08-25,1863-08-25,FALSE,0.247871103,-0.510290535,,"Skirmish near Lamb's Ferry, Chickahominy River, Va.",Skirmish,0,0,0
2619,,1862-08-05,1862-08-05,FALSE,0.131183617,-0.270874838,,Engagement at Malvern Hill.,Skirmish,0,0,0
2620,,1862-08-06,1862-08-06,FALSE,0.343229622,-0.708718591,,Skirmish at Malvern Hill.,Skirmish,0,0,0
2621,,1864-05-12,1864-05-13,FALSE,0.129124601,-0.277918706,,"Skirmishes at Salt Ponds , WV",Skirmish,0,0,0
2622,,1864-01-29,1864-01-29,FALSE,0.323603187,-0.661889937,,"Affair near Gloucester Court-House, Va.",Skirmish,0,0,0
2623,,1864-06-15,1864-06-15,FALSE,0.368239603,-0.760287036,,Skirmish at Malvern Hill.,Skirmish,0,0,0
2624,,1864-07-14,1864-07-14,FALSE,0.03178529,-0.065625597,,Action at Malvern Hill.,Skirmish,0,0,0
2625,,1864-07-16,1864-07-16,FALSE,0.201771377,-0.416587898,,Action at Malvern Hill.,Skirmish,0,0,0
2626,,1863-10-05,1863-10-05,FALSE,0.372935057,-0.935356931,,"Skirmish at Greenfield, Mo.",Skirmish,0,0,0
2627,,1861-12-28,1861-12-28,FALSE,0.210010262,-0.48981353,,"Action at Sacramento, Ky.",Skirmish,0,0,0
2628,VA066,1864-06-24,1864-06-24,FALSE,0.180370591,-0.371850781,,Engagement at Saint Mary's Church,Battle,589,339,250
2629,VA021,1862-07-01,1862-07-01,FALSE,0.193930685,-0.400375142,Malvern Hill,Battle of Malvern Hill,Battle,8569,3214,5355
2630,,1864-08-01,1864-08-01,FALSE,0.136229888,-0.281465499,,Skirmish at Deep Bottom.,Skirmish,0,0,0
2631,,1862-05-15,1862-05-15,FALSE,0.210875961,-0.436208339,,"Engagement at Fort Darling, James River.",Battle,0,0,0
2632,,1863-06-11,1863-06-11,FALSE,0.129704407,-0.266495952,,"Skirmish at Diascund Bridge, Va.",Skirmish,0,0,0
2633,,1863-06-20,1863-06-20,FALSE,0.350339015,-0.71982079,,"Skirmish at Diascund Bridge, Va.",Skirmish,0,0,0
2634,VA075,1864-09-29,1864-09-30,FALSE,0.324282337,-0.670405477,Chaffin's Farm,Battle of Chaffin's Farm,Battle,5027,3327,1700
2635,,1864-06-15,1864-06-15,FALSE,0.263387605,-0.54303159,,Skirmish near Smith's Store.,Skirmish,0,0,0
2636,,1864-06-23,1864-06-23,FALSE,0.184062436,-0.378849757,,"Jones' Bridge, VA",Skirmish,0,0,0
2637,,1862-06-30,1862-06-30,FALSE,0.309867181,-0.637789596,,Skirmish at Jones' Bridge.,Skirmish,0,0,0
2638,,1864-06-23,1864-06-23,FALSE,0.306986679,-0.631860751,,Skirmish at Jones' Bridge.,Skirmish,0,0,0
2639,VA069,1864-07-27,1864-07-29,FALSE,0.089325944,-0.184430113,,Battle of Deep Bottom I,Battle,988,488,500
2640,,1864-06-30,1864-07-01,FALSE,0.345058702,-0.71279936,,"Actions on Four-Mile Creek, at Deep Bottom.",Skirmish,0,0,0
2641,,1864-07-16,1864-07-16,FALSE,0.133043187,-0.274831784,,Action at Four-Mile Creek.,Skirmish,0,0,0
2642,,1864-07-28,1864-07-28,FALSE,0.300705469,-0.621177396,,Action at Four-Mile Creek.,Skirmish,0,0,0
2643,,1864-08-13,1864-08-13,FALSE,0.254674327,-0.526089318,,Actions at Four-Mile Creek,Skirmish,0,0,0
2644,VA020b,1862-06-30,1862-06-30,FALSE,0.367917317,-0.75911539,Glendale,Battle of Glendale,Battle,7470,3797,3673
2645,,1862-06-29,1862-06-29,FALSE,0.322463411,-0.66522007,,"Skirmish on the James River Road, near Willis' Church. ",Skirmish,0,0,0
2646,VA071,1864-08-13,1864-08-20,FALSE,0.359449712,-0.741895629,Deep Bottom,Battle of Deep Bottom,Battle,4199,2899,1300
2647,,1864-06-13,1864-06-13,FALSE,0.036117008,-0.074491877,,Skirmish at Riddell's Shop.,Skirmish,0,0,0
2648,,1864-10-01,1864-10-01,FALSE,0.057977522,-0.140545455,,"Skirmish near Lake Springs, Mo.",Skirmish,0,0,0
2649,,1862-12-31,1862-12-31,FALSE,0.044597133,-0.101594328,,"Affair at Muldraugh's Hill, near New Market, Ky.",Skirmish,0,0,0
2650,,1862-10-16,1862-10-16,FALSE,0.064769369,-0.146105307,,"Skirmish near Crab Orchard, KY",Skirmish,0,0,0
2651,,1863-08-18,1863-08-18,FALSE,0.25228868,-0.569107216,,"Skirmish near Crab Orchard, Ky.",Skirmish,0,0,0
2652,VA020a,1862-06-30,1862-06-30,FALSE,0.152984391,-0.315268051,,Engagement at White Oak Swamp Bridge.,Battle,0,0,0
2653,,1862-06-30,1862-06-30,FALSE,0.163409503,-0.336876743,,Action at Brackett's.,Skirmish,0,0,0
2654,,1864-06-13,1864-06-13,FALSE,0.199150473,-0.410374005,,Skirmish at White Oak Swamp.,Skirmish,0,0,0
2655,,1862-08-05,1862-08-05,FALSE,0.077807225,-0.160327421,,Skirmish at White Oak Swamp Bridge.,Skirmish,0,0,0
2656,,1864-06-12,1864-06-12,FALSE,0.22264938,-0.458368229,,Action at Long Bridge.,Skirmish,0,0,0
2657,,1865-02-09,1865-02-09,FALSE,0.101997887,-0.230867722,,"Skirmish at Hustonville, Ky.",Skirmish,0,0,0
2658,,1865-03-09,1865-03-09,FALSE,0.320704248,-0.725899935,,"Skirmish at Hustonville, KY",Skirmish,0,0,0
2659,VA080,1864-10-27,1864-10-28,FALSE,0.001796729,-0.003708388,,Battle of Fair Oaks and Darbytown Road,Battle,1703,1603,100
2660,,1864-04-14,1864-04-14,FALSE,0.182575083,-0.407649333,,"Affair near Booneville, KY",Skirmish,0,0,0
2661,,1862-10-04,1862-10-04,FALSE,0.334856258,-0.784678026,,"Skirmish near Clay Village, Ky.",Skirmish,0,0,0
2662,,1862-06-29,1862-06-29,FALSE,0.112687366,-0.232287669,,Skirmish at Jordon's Ford.,Skirmish,0,0,0
2663,,1864-04-27,1864-04-27,FALSE,0.252727254,-0.561887141,,"Skirmish on Troublesome Creek, Ky.",Skirmish,55,0,55
2664,,1862-05-01,1862-05-01,FALSE,0.250057535,-0.54090033,,"Skirmish on Camp Creek, in the Stone River Valley. W. Va.",Skirmish,0,0,0
2665,,1865-02-08,1865-02-08,FALSE,0.342525073,-0.777908282,,"Skirmish at Bradfordsville, KY",Skirmish,0,0,0
2666,,1865-03-08,1865-03-08,FALSE,0.305783043,-0.694463501,,"Skirmish at Bradfordsville, KY",Skirmish,0,0,0
2667,,1862-06-19,1862-06-19,FALSE,0.07855393,-0.162020017,,"Skirmish on the Charles City Road, near Richmond.",Skirmish,0,0,0
2668,,1862-11-05,1862-11-05,FALSE,0.202469296,-0.509086532,,"Action at Lamar, Mo.",Skirmish,0,0,0
2669,,1865-02-08,1865-02-08,FALSE,0.34658973,-0.788461265,,"Affair at New Market, KY",Skirmish,0,0,0
2670,,1865-03-08,1865-03-08,FALSE,0.323789815,-0.736593458,,"Affair at New Market, KY",Skirmish,0,0,0
2671,,1864-06-23,1864-06-23,FALSE,0.289311728,-0.618033466,,"Skirmish at New Castle, Va.,",Skirmish,0,0,0
2672,,1862-05-09,1862-05-09,FALSE,0.271037491,-0.556081893,,Skirmish at Slatersville.,Skirmish,0,0,0
2673,VA015,1862-06-25,1862-06-25,FALSE,0.245657817,-0.506439588,,Battle of Oak Grove,Battle,1149,626,523
2674,,1862-07-02,1862-07-02,FALSE,0.363181429,-0.745235075,,"Skirmish near New Kent Court-House, VA",Skirmish,0,0,0
2675,,1862-06-30,1862-06-30,FALSE,0.271508095,-0.557124729,,Skirmish near New Kent Court-House. ,Skirmish,0,0,0
2676,,1862-05-24,1862-05-24,FALSE,0.323264676,-0.666023844,,"Skirmish at Seven Pines, VA",Skirmish,0,0,0
2677,VA019,1862-06-29,1862-06-29,FALSE,0.290481112,-0.598124385,,Battle of Savage Station,Battle,1976,1590,386
2678,,1862-06-29,1862-06-29,FALSE,0.123451586,-0.254409562,,"Skirmish on the Williamsburg Road, near Fair Oaks Station.",Skirmish,0,0,0
2679,,1862-05-29,1862-05-29,FALSE,0.155225533,-0.319849002,,Skirmish near Seven Pines.,Skirmish,0,0,0
2680,,1862-06-15,1862-06-15,FALSE,0.001987085,-0.004094746,,Skirmish near Seven Pines.,Skirmish,0,0,0
2681,,1863-07-02,1863-07-02,FALSE,0.082156852,-0.168746881,,"Skirmish at Baltimore Store, VA",Skirmish,0,0,0
